# LAMMPS data file written by OVITO Pro 3.15.4

2669 atoms
498 bonds
1 atom types
10 bond types

20.0 0.0 0.0 avec
0.0 20.0 0.0 bvec
0.0 0.0 60.0 cvec
0.0 0.0 0.0 abc origin

Atoms  # sphere

619 1 1.0 0.0 13.5233 7.42834 0.499904 0 0 0
266 1 1.0 0.0 15.8877 7.55129 0.499976 0 0 0
14 1 1.0 0.0 17.7892 7.21694 0.499962 0 0 0
203 1 1.0 0.0 0.811573 8.14138 0.500006 0 0 0
174 1 1.0 0.0 2.93226 8.17595 0.49994 0 0 0
507 1 1.0 0.0 6.11381 8.34757 0.499967 0 0 0
539 1 1.0 0.0 7.99982 8.52281 0.499935 0 0 0
208 1 1.0 0.0 8.93565 7.91914 0.499992 0 0 0
225 1 1.0 0.0 11.0358 8.04685 0.499951 0 0 0
239 1 1.0 0.0 12.9457 8.39805 0.499958 0 0 0
161 1 1.0 0.0 14.3694 7.96123 0.499983 0 0 0
588 1 1.0 0.0 15.2856 8.36201 0.499948 0 0 0
170 1 1.0 0.0 16.5233 8.32332 0.499923 0 0 0
13 1 1.0 0.0 17.6759 8.37128 0.499995 0 0 0
16 1 1.0 0.0 18.5596 7.90305 0.499995 0 0 0
89 1 1.0 0.0 19.4739 8.30836 0.499961 0 0 0
100 1 1.0 0.0 0.3163 9.0101 0.499939 1 0 0
295 1 1.0 0.0 1.31475 9.06503 0.499926 0 0 0
46 1 1.0 0.0 2.309 8.95797 0.499995 0 0 0
35 1 1.0 0.0 3.4201 9.04917 0.499995 0 0 0
15 1 1.0 0.0 4.34439 8.66625 0.499949 0 0 0
291 1 1.0 0.0 5.30802 8.93979 0.499875 0 0 0
104 1 1.0 0.0 6.73592 9.23472 0.499907 0 0 0
176 1 1.0 0.0 8.99622 8.91731 0.499994 0 0 0
282 1 1.0 0.0 10.1381 8.67791 0.499919 0 0 0
205 1 1.0 0.0 11.7567 8.73994 0.499955 0 0 0
40 1 1.0 0.0 13.8841 8.83129 0.586311 0 0 0
140 1 1.0 0.0 14.8033 9.26047 0.499928 0 0 0
447 1 1.0 0.0 15.8027 9.21844 0.499866 0 0 0
272 1 1.0 0.0 18.371 9.21714 0.499964 0 0 0
587 1 1.0 0.0 2.0417 9.94509 0.499971 0 0 0
30 1 1.0 0.0 3.04206 9.97497 0.499921 0 0 0
480 1 1.0 0.0 5.00815 9.89066 0.640063 0 0 0
102 1 1.0 0.0 5.99805 9.90959 0.499964 0 0 0
28 1 1.0 0.0 7.62508 9.69754 0.499939 0 0 0
440 1 1.0 0.0 8.62742 9.84681 0.499969 0 0 0
300 1 1.0 0.0 9.67931 9.64763 0.499972 0 0 0
94 1 1.0 0.0 10.9249 9.29623 0.499995 0 0 0
27 1 1.0 0.0 12.0373 9.7314 0.499936 0 0 0
249 1 1.0 0.0 13.1745 9.5305 0.499905 0 0 0
228 1 1.0 0.0 17.3744 9.32473 0.499995 0 0 0
394 1 1.0 0.0 19.3657 9.32018 0.499829 0 0 0
227 1 1.0 0.0 0.157695 10.6163 0.499995 0 0 0
195 1 1.0 0.0 1.09944 10.2799 0.499968 0 0 0
92 1 1.0 0.0 4.0368 10.0823 0.499917 0 0 0
279 1 1.0 0.0 7.72828 10.6922 0.499946 0 0 0
283 1 1.0 0.0 9.86451 10.6646 0.499995 0 0 0
172 1 1.0 0.0 10.7939 10.2944 0.499995 0 0 0
281 1 1.0 0.0 11.7175 10.6789 0.499958 0 0 0
302 1 1.0 0.0 14.9062 10.2639 0.49993 0 0 0
267 1 1.0 0.0 16.3471 10.0573 0.499987 0 0 0
86 1 1.0 0.0 17.3104 10.3253 0.499991 0 0 0
107 1 1.0 0.0 18.245 10.6811 0.499994 0 0 0
134 1 1.0 0.0 19.1915 10.3584 0.499995 0 0 0
17 1 1.0 0.0 1.4981 11.4123 0.499909 0 0 0
434 1 1.0 0.0 2.49597 11.3472 0.499985 0 0 0
41 1 1.0 0.0 5.0314 10.9274 0.499971 0 0 0
7 1 1.0 0.0 8.8859 10.8909 0.499936 0 0 0
200 1 1.0 0.0 10.6232 11.3822 0.49999 0 0 0
212 1 1.0 0.0 12.7988 10.855 0.499948 0 0 0
151 1 1.0 0.0 14.0319 10.7985 0.499989 0 0 0
168 1 1.0 0.0 14.9715 11.3226 0.499954 0 0 0
245 1 1.0 0.0 16.3047 11.3287 0.499946 0 0 0
569 1 1.0 0.0 17.3235 11.347 0.499922 0 0 0
23 1 1.0 0.0 0.62183 12.051 0.499995 0 0 0
99 1 1.0 0.0 3.2555 12.0638 0.499987 0 0 0
175 1 1.0 0.0 4.13956 11.4856 0.499889 0 0 0
253 1 1.0 0.0 4.95983 12.1091 0.499941 0 0 0
4 1 1.0 0.0 5.8065 11.5595 0.499969 0 0 0
9 1 1.0 0.0 6.79153 12.0801 0.499873 0 0 0
173 1 1.0 0.0 8.092 11.7068 0.499983 0 0 0
201 1 1.0 0.0 9.65876 11.6477 0.499989 0 0 0
183 1 1.0 0.0 14.025 11.7984 0.499933 0 0 0
275 1 1.0 0.0 18.6902 11.6045 0.499995 0 0 0
607 1 1.0 0.0 19.711 11.6382 0.49987 0 0 0
93 1 1.0 0.0 1.36523 12.7199 0.499962 0 0 0
